Unnamed: 0,Date,League,Time,Home,Away,Home_Pts,Away_Pts,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
,2021-11-03,Eua Nba,23:00,Golden State Warriors,Charlotte Hornets,114.0,92.0,1.43,2.9,225.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-03,Eua Nba,23:00,Sacramento Kings,New Orleans Pelicans,112.0,99.0,1.44,2.85,218.5,1.9,1.9,-6.5,1.95,1.86
,2021-11-03,Eua Nba,21:30,San Antonio Spurs,Dallas Mavericks,108.0,109.0,2.1,1.76,216.5,1.9,1.9,1.5,1.9,1.9
,2021-11-03,Eua Nba,21:00,Memphis Grizzlies,Denver Nuggets,108.0,106.0,2.0,1.83,212.5,1.9,1.9,-1.5,1.95,1.86
,2021-11-03,Eua Nba,20:30,Brooklyn Nets,Atlanta Hawks,117.0,108.0,1.54,2.65,216.5,1.9,1.9,-5.5,1.95,1.86
,2021-11-03,Eua Nba,20:00,Indiana Pacers,New York Knicks,111.0,98.0,1.86,1.95,215.5,1.9,1.9,-1.5,1.95,1.86
,2021-11-03,Eua Nba,20:00,Orlando Magic,Boston Celtics,79.0,92.0,3.25,1.36,212.5,1.9,1.9,6.5,1.9,1.9
,2021-11-03,Eua Nba,20:00,Philadelphia 76ers,Chicago Bulls,103.0,98.0,1.76,2.1,215.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-03,Eua Nba,20:00,Washington Wizards,Toronto Raptors,100.0,109.0,1.62,2.4,212.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-03,Eua Nba,20:00,Cleveland Cavaliers,Portland Trail Blazers,107.0,104.0,2.75,1.47,216.5,1.9,1.9,3.5,1.95,1.86
,2021-11-04,Eua Nba,20:00,Detroit Pistons,Philadelphia 76ers,98.0,109.0,2.65,1.54,207.5,1.9,1.9,3.5,1.9,1.9
,2021-11-04,Eua Nba,20:30,Miami Heat,Boston Celtics,78.0,95.0,1.37,3.2,213.5,1.9,1.9,-7.5,1.9,1.9
,2021-11-04,Eua Nba,20:30,Atlanta Hawks,Utah Jazz,98.0,116.0,2.1,1.76,218.5,1.9,1.9,-1.5,1.9,1.9
,2021-11-04,Eua Nba,23:00,Phoenix Suns,Houston Rockets,123.0,111.0,1.14,6.0,217.5,1.9,1.9,-11.5,1.9,1.9
,2021-11-04,Eua Nba,23:30,Los Angeles Lakers,Oklahoma City Thunder,104.0,107.0,1.16,5.5,214.5,1.9,1.9,-13.5,1.9,1.9
,2021-11-05,Eua Nba,23:00,Golden State Warriors,New Orleans Pelicans,126.0,85.0,1.2,4.75,213.5,1.9,1.9,-9.5,1.9,1.9
,2021-11-05,Eua Nba,23:00,Portland Trail Blazers,Indiana Pacers,110.0,106.0,1.44,2.85,222.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-05,Eua Nba,23:00,Sacramento Kings,Charlotte Hornets,140.0,110.0,1.76,2.1,226.5,1.9,1.9,-1.5,1.9,1.9
,2021-11-05,Eua Nba,21:00,Minnesota Timberwolves,Los Angeles Clippers,84.0,104.0,2.2,1.71,214.5,1.9,1.9,2.5,1.9,1.9
,2021-11-05,Eua Nba,20:00,Orlando Magic,San Antonio Spurs,89.0,102.0,2.55,1.57,213.5,1.9,1.9,3.5,1.95,1.86
,2021-11-05,Eua Nba,20:30,Toronto Raptors,Cleveland Cavaliers,101.0,102.0,1.43,2.9,204.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-05,Eua Nba,20:00,Detroit Pistons,Brooklyn Nets,90.0,96.0,4.75,1.2,210.5,1.9,1.9,9.5,1.95,1.86
,2021-11-05,Eua Nba,20:00,Washington Wizards,Memphis Grizzlies,115.0,87.0,1.68,2.25,220.5,1.9,1.9,-2.5,1.9,1.9
,2021-11-05,Eua Nba,20:30,Milwaukee Bucks,New York Knicks,98.0,113.0,1.64,2.35,215.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-06,Eua Nba,23:00,Phoenix Suns,Atlanta Hawks,121.0,117.0,1.62,2.4,221.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-06,Eua Nba,21:30,Dallas Mavericks,Boston Celtics,107.0,104.0,1.62,2.4,209.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-06,Eua Nba,23:30,Portland Trail Blazers,Los Angeles Lakers,105.0,90.0,1.5,2.7,218.5,1.9,1.9,-5.5,1.95,1.86
,2021-11-06,Eua Nba,20:30,Miami Heat,Utah Jazz,118.0,115.0,1.9,1.9,210.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-06,Eua Nba,18:00,Denver Nuggets,Houston Rockets,95.0,94.0,1.15,5.75,215.5,1.9,1.9,-11.5,1.9,1.9
,2021-11-06,Eua Nba,21:00,Chicago Bulls,Philadelphia 76ers,105.0,114.0,1.58,2.5,210.5,1.95,1.86,-4.5,1.9,1.9
,2021-11-07,Eua Nba,17:30,Toronto Raptors,Brooklyn Nets,103.0,116.0,2.35,1.64,207.5,1.9,1.9,3.5,1.9,1.9
,2021-11-07,Eua Nba,20:00,Washington Wizards,Milwaukee Bucks,101.0,94.0,1.95,1.86,218.5,1.9,1.9,1.5,1.9,1.9
,2021-11-07,Eua Nba,20:00,Sacramento Kings,Indiana Pacers,91.0,94.0,1.71,2.2,221.5,1.9,1.9,-2.5,1.9,1.9
,2021-11-07,Eua Nba,20:00,Orlando Magic,Utah Jazz,107.0,100.0,5.75,1.15,208.5,1.9,1.9,9.5,1.95,1.86
,2021-11-07,Eua Nba,20:00,New York Knicks,Cleveland Cavaliers,109.0,126.0,1.31,3.6,207.5,1.9,1.9,-7.5,1.9,1.9
,2021-11-07,Eua Nba,21:00,Oklahoma City Thunder,San Antonio Spurs,99.0,94.0,2.4,1.62,209.5,1.9,1.9,3.5,1.9,1.9
,2021-11-07,Eua Nba,22:30,Golden State Warriors,Houston Rockets,120.0,107.0,1.1,7.25,218.5,1.9,1.9,-12.5,1.9,1.9
,2021-11-07,Eua Nba,23:00,Los Angeles Clippers,Charlotte Hornets,120.0,106.0,1.4,3.1,222.5,1.9,1.9,-5.5,1.86,1.95
,2021-11-08,Eua Nba,23:00,Denver Nuggets,Miami Heat,113.0,96.0,2.05,1.8,202.5,1.9,1.9,1.5,1.9,1.9
,2021-11-08,Eua Nba,22:30,Dallas Mavericks,New Orleans Pelicans,108.0,92.0,1.23,4.25,210.5,1.9,1.9,-9.5,1.9,1.9
,2021-11-08,Eua Nba,22:00,Chicago Bulls,Brooklyn Nets,118.0,95.0,1.95,1.86,213.5,1.9,1.9,-1.5,1.9,1.9
,2021-11-08,Eua Nba,21:00,Philadelphia 76ers,New York Knicks,96.0,103.0,2.1,1.76,209.5,1.9,1.9,-4.5,1.95,1.86
,2021-11-08,Eua Nba,22:00,Memphis Grizzlies,Minnesota Timberwolves,125.0,118.0,1.55,2.6,216.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-09,Eua Nba,00:00,Sacramento Kings,Phoenix Suns,104.0,109.0,2.35,1.64,221.5,1.9,1.9,2.5,1.9,1.9
,2021-11-09,Eua Nba,00:00,Golden State Warriors,Atlanta Hawks,127.0,113.0,1.62,2.4,221.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-09,Eua Nba,00:30,Los Angeles Lakers,Charlotte Hornets,126.0,123.0,1.71,2.2,224.5,1.9,1.9,-2.5,1.9,1.9
,2021-11-09,Eua Nba,21:30,Philadelphia 76ers,Milwaukee Bucks,109.0,118.0,3.4,1.33,215.5,1.9,1.9,5.5,1.9,1.9
,2021-11-09,Eua Nba,23:00,Utah Jazz,Atlanta Hawks,110.0,98.0,1.26,4.0,221.5,1.9,1.9,-8.5,1.9,1.9
,2021-11-10,Eua Nba,22:00,Chicago Bulls,Dallas Mavericks,117.0,107.0,1.62,2.4,212.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-10,Eua Nba,23:00,Denver Nuggets,Indiana Pacers,101.0,98.0,2.45,1.6,204.5,1.9,1.9,1.5,1.95,1.86
,2021-11-10,Eua Nba,23:00,Phoenix Suns,Portland Trail Blazers,119.0,109.0,1.5,2.7,220.5,1.9,1.9,-6.5,1.95,1.86
,2021-11-10,Eua Nba,22:30,San Antonio Spurs,Sacramento Kings,136.0,117.0,1.9,1.9,220.5,1.9,1.9,-1.5,1.9,1.9
,2021-11-10,Eua Nba,22:00,Memphis Grizzlies,Charlotte Hornets,108.0,118.0,1.54,2.65,227.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-10,Eua Nba,21:00,Cleveland Cavaliers,Washington Wizards,94.0,97.0,2.35,1.64,208.5,1.9,1.9,3.5,1.9,1.9
,2021-11-10,Eua Nba,21:30,Boston Celtics,Toronto Raptors,104.0,88.0,1.66,2.3,206.5,1.9,1.9,-2.5,1.86,1.95
,2021-11-10,Eua Nba,21:30,Houston Rockets,Detroit Pistons,104.0,112.0,1.68,2.25,209.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-10,Eua Nba,21:30,New York Knicks,Milwaukee Bucks,100.0,112.0,1.62,2.4,215.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-10,Eua Nba,00:00,Los Angeles Clippers,Portland Trail Blazers,117.0,109.0,1.66,2.3,219.5,1.9,1.9,-3.5,1.95,1.86
,2021-11-10,Eua Nba,21:00,Orlando Magic,Brooklyn Nets,90.0,123.0,4.5,1.22,209.5,1.9,1.9,9.5,1.9,1.9
,2021-11-10,Eua Nba,22:00,New Orleans Pelicans,Oklahoma City Thunder,100.0,108.0,1.55,2.6,208.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-11,Eua Nba,00:00,Los Angeles Lakers,Miami Heat,120.0,117.0,2.75,1.47,213.5,1.9,1.9,4.5,1.86,1.95
,2021-11-11,Eua Nba,00:00,Golden State Warriors,Minnesota Timberwolves,123.0,110.0,1.31,3.6,220.5,1.95,1.86,-7.5,1.9,1.9
,2021-11-11,Eua Nba,21:00,Philadelphia 76ers,Toronto Raptors,109.0,115.0,1.57,2.55,210.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-11,Eua Nba,23:00,Utah Jazz,Indiana Pacers,100.0,111.0,1.18,5.25,215.5,1.9,1.9,-10.5,1.9,1.9
,2021-11-12,Eua Nba,23:00,Denver Nuggets,Atlanta Hawks,105.0,96.0,1.6,2.45,214.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-12,Eua Nba,22:30,San Antonio Spurs,Dallas Mavericks,109.0,123.0,2.2,1.71,217.5,1.9,1.9,2.5,1.9,1.9
,2021-11-12,Eua Nba,22:00,Houston Rockets,Portland Trail Blazers,92.0,104.0,3.3,1.35,221.5,1.9,1.9,6.5,1.9,1.9
,2021-11-12,Eua Nba,22:00,Memphis Grizzlies,Phoenix Suns,94.0,119.0,2.1,1.76,220.5,1.9,1.9,-1.5,1.9,1.9
,2021-11-12,Eua Nba,21:30,Cleveland Cavaliers,Detroit Pistons,98.0,78.0,1.5,2.7,200.5,1.9,1.9,-4.5,1.86,1.95
,2021-11-12,Eua Nba,22:00,Oklahoma City Thunder,Sacramento Kings,105.0,103.0,2.7,1.5,218.5,1.9,1.9,4.5,1.9,1.9
,2021-11-12,Eua Nba,21:30,Boston Celtics,Milwaukee Bucks,122.0,113.0,1.45,2.8,208.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-12,Eua Nba,21:00,Charlotte Hornets,New York Knicks,104.0,96.0,2.25,1.68,223.5,1.9,1.9,1.5,1.95,1.86
,2021-11-12,Eua Nba,00:30,Los Angeles Clippers,Miami Heat,112.0,109.0,1.47,2.75,211.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-12,Eua Nba,22:00,New Orleans Pelicans,Brooklyn Nets,112.0,120.0,4.5,1.22,211.5,1.9,1.9,7.5,1.9,1.9
,2021-11-13,Eua Nba,21:30,Toronto Raptors,Detroit Pistons,121.0,127.0,1.3,3.65,200.5,1.9,1.9,-9.5,1.9,1.9
,2021-11-13,Eua Nba,22:00,Cleveland Cavaliers,Boston Celtics,91.0,89.0,2.0,1.83,200.5,1.9,1.9,1.5,1.9,1.9
,2021-11-13,Eua Nba,21:00,Indiana Pacers,Philadelphia 76ers,118.0,113.0,1.6,2.45,213.5,1.9,1.9,-3.5,1.86,1.95
,2021-11-13,Eua Nba,00:00,Golden State Warriors,Chicago Bulls,119.0,93.0,1.43,2.9,221.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-13,Eua Nba,21:00,Orlando Magic,Washington Wizards,92.0,104.0,2.6,1.55,202.5,1.9,1.9,4.5,1.9,1.9
,2021-11-13,Eua Nba,19:00,Utah Jazz,Miami Heat,105.0,111.0,1.29,3.7,212.5,1.9,1.9,-8.5,1.95,1.86
,2021-11-13,Eua Nba,00:30,Los Angeles Lakers,Minnesota Timberwolves,83.0,107.0,1.8,2.05,222.5,1.9,1.9,-2.5,1.9,1.9
,2021-11-13,Eua Nba,21:00,New Orleans Pelicans,Memphis Grizzlies,112.0,101.0,2.35,1.64,217.5,1.9,1.9,2.5,1.9,1.9
,2021-11-14,Eua Nba,00:30,Los Angeles Clippers,Minnesota Timberwolves,129.0,102.0,1.35,3.3,220.5,1.95,1.86,-6.5,1.9,1.9
,2021-11-14,Eua Nba,17:30,Los Angeles Lakers,San Antonio Spurs,114.0,106.0,1.74,2.15,218.5,1.9,1.9,-2.5,1.9,1.9
,2021-11-14,Eua Nba,20:00,Atlanta Hawks,Milwaukee Bucks,120.0,100.0,1.74,2.15,218.5,1.9,1.9,-1.5,1.86,1.95
,2021-11-14,Eua Nba,21:00,Oklahoma City Thunder,Brooklyn Nets,96.0,120.0,4.2,1.25,213.5,1.9,1.9,9.5,1.9,1.9
,2021-11-14,Eua Nba,21:00,Houston Rockets,Phoenix Suns,89.0,115.0,0.0,0.0,220.5,1.9,1.9,8.5,1.9,1.9
,2021-11-14,Eua Nba,21:00,Charlotte Hornets,Golden State Warriors,106.0,102.0,2.85,1.44,224.5,1.9,1.9,4.5,1.95,1.86
,2021-11-14,Eua Nba,22:00,Denver Nuggets,Portland Trail Blazers,124.0,95.0,1.41,3.0,208.5,1.9,1.9,-7.5,1.9,1.9
,2021-11-14,Eua Nba,23:30,Los Angeles Clippers,Chicago Bulls,90.0,100.0,1.58,2.5,217.5,1.9,1.9,-4.5,1.95,1.86
,2021-11-15,Eua Nba,22:00,Minnesota Timberwolves,Phoenix Suns,96.0,99.0,2.5,1.58,220.5,1.9,1.9,3.5,1.9,1.9
,2021-11-15,Eua Nba,22:00,Dallas Mavericks,Denver Nuggets,111.0,101.0,1.47,2.75,208.5,1.9,1.9,-5.5,1.95,1.86
,2021-11-15,Eua Nba,22:00,Memphis Grizzlies,Houston Rockets,136.0,102.0,1.14,6.0,219.5,1.9,1.9,-11.5,1.9,1.9
,2021-11-15,Eua Nba,22:00,Oklahoma City Thunder,Miami Heat,90.0,103.0,3.15,1.38,207.5,1.9,1.9,6.5,1.86,1.95
,2021-11-15,Eua Nba,21:00,Washington Wizards,New Orleans Pelicans,105.0,100.0,1.55,2.6,207.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-15,Eua Nba,21:30,New York Knicks,Indiana Pacers,92.0,84.0,1.66,2.3,212.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-15,Eua Nba,21:00,Cleveland Cavaliers,Boston Celtics,92.0,98.0,2.55,1.57,199.5,1.9,1.9,2.5,1.95,1.86
,2021-11-15,Eua Nba,21:00,Detroit Pistons,Sacramento Kings,107.0,129.0,2.55,1.57,212.5,1.9,1.9,4.5,1.86,1.95
,2021-11-15,Eua Nba,21:30,Atlanta Hawks,Orlando Magic,129.0,111.0,1.18,5.25,213.5,1.9,1.9,-10.5,1.9,1.9
,2021-11-16,Eua Nba,00:00,Portland Trail Blazers,Toronto Raptors,118.0,113.0,1.64,2.35,211.5,1.9,1.9,-2.5,1.95,1.86
,2021-11-16,Eua Nba,00:30,Los Angeles Lakers,Chicago Bulls,103.0,121.0,2.1,1.76,215.5,1.9,1.9,1.5,1.95,1.86
,2021-11-16,Eua Nba,21:30,Brooklyn Nets,Golden State Warriors,99.0,117.0,1.71,2.2,220.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-17,Eua Nba,22:00,Minnesota Timberwolves,Sacramento Kings,107.0,97.0,1.74,2.15,222.5,1.9,1.9,-2.5,1.9,1.9
,2021-11-17,Eua Nba,22:00,Oklahoma City Thunder,Houston Rockets,101.0,89.0,1.64,2.35,210.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-17,Eua Nba,21:30,Atlanta Hawks,Boston Celtics,110.0,99.0,1.5,2.7,214.5,1.9,1.9,-4.5,1.86,1.95
,2021-11-17,Eua Nba,21:30,Brooklyn Nets,Cleveland Cavaliers,109.0,99.0,1.2,4.75,206.5,1.9,1.9,-10.5,1.9,1.9
,2021-11-17,Eua Nba,21:30,Miami Heat,New Orleans Pelicans,113.0,98.0,1.36,3.25,210.5,1.9,1.9,-8.5,1.9,1.9
,2021-11-17,Eua Nba,21:30,New York Knicks,Orlando Magic,98.0,104.0,1.14,6.0,206.5,1.9,1.9,-11.5,1.9,1.9
,2021-11-17,Eua Nba,21:00,Charlotte Hornets,Washington Wizards,97.0,87.0,1.86,1.95,213.5,1.86,1.95,-2.5,1.9,1.9
,2021-11-17,Eua Nba,21:00,Detroit Pistons,Indiana Pacers,97.0,89.0,3.25,1.36,205.5,1.9,1.9,6.5,1.9,1.9
,2021-11-17,Eua Nba,00:30,Los Angeles Clippers,San Antonio Spurs,106.0,92.0,1.31,3.6,219.5,1.9,1.9,-7.5,1.9,1.9
,2021-11-17,Eua Nba,00:00,Utah Jazz,Philadelphia 76ers,120.0,85.0,1.19,5.0,215.5,1.9,1.9,-11.5,1.9,1.9
,2021-11-17,Eua Nba,21:30,Milwaukee Bucks,Los Angeles Lakers,109.0,102.0,1.23,4.25,211.5,1.86,1.95,-7.5,1.9,1.9
,2021-11-18,Eua Nba,23:00,Utah Jazz,Toronto Raptors,119.0,103.0,1.13,6.0,213.5,1.9,1.9,-10.5,1.9,1.9
,2021-11-18,Eua Nba,23:00,Denver Nuggets,Philadelphia 76ers,89.0,103.0,1.27,3.8,207.5,1.9,1.9,-8.5,1.95,1.86
,2021-11-18,Eua Nba,22:00,Memphis Grizzlies,Los Angeles Clippers,120.0,108.0,1.9,1.83,219.5,1.9,1.9,1.5,1.9,1.9
,2021-11-18,Eua Nba,00:00,Portland Trail Blazers,Chicago Bulls,112.0,107.0,1.62,2.4,219.5,1.9,1.9,-3.5,1.86,1.95
,2021-11-18,Eua Nba,21:30,Cleveland Cavaliers,Golden State Warriors,89.0,104.0,4.9,1.18,205.5,1.9,1.9,7.5,1.9,1.9
,2021-11-18,Eua Nba,21:30,Miami Heat,Washington Wizards,112.0,97.0,1.37,3.15,204.5,1.9,1.9,-7.5,1.95,1.86
,2021-11-18,Eua Nba,00:00,Phoenix Suns,Dallas Mavericks,105.0,98.0,1.27,3.8,212.5,1.9,1.9,-8.5,1.9,1.9
,2021-11-18,Eua Nba,22:00,Minnesota Timberwolves,San Antonio Spurs,115.0,90.0,1.71,2.1,218.5,1.9,1.9,-2.5,1.9,1.9
,2021-11-19,Eua Nba,21:00,Detroit Pistons,Golden State Warriors,102.0,105.0,2.1,1.71,200.5,1.9,1.9,1.5,1.9,1.9
,2021-11-19,Eua Nba,21:00,Charlotte Hornets,Indiana Pacers,121.0,118.0,1.9,1.83,213.5,1.9,1.9,-2.5,1.9,1.9
,2021-11-19,Eua Nba,21:30,Brooklyn Nets,Orlando Magic,115.0,113.0,1.2,4.6,209.5,1.9,1.83,-12.5,1.9,1.9
,2021-11-19,Eua Nba,21:30,Boston Celtics,Los Angeles Lakers,130.0,108.0,1.83,1.9,210.5,1.9,1.9,-2.5,1.95,1.86
,2021-11-19,Eua Nba,22:00,New Orleans Pelicans,Los Angeles Clippers,94.0,81.0,2.6,1.55,213.5,1.9,1.9,3.5,1.95,1.86
,2021-11-19,Eua Nba,22:00,Milwaukee Bucks,Oklahoma City Thunder,96.0,89.0,1.1,7.5,214.5,1.9,1.9,-12.5,1.86,1.95
,2021-11-19,Eua Nba,23:00,Denver Nuggets,Chicago Bulls,108.0,114.0,2.15,1.74,206.5,1.9,1.9,-4.5,1.95,1.86
,2021-11-20,Eua Nba,22:00,Milwaukee Bucks,Orlando Magic,117.0,108.0,1.08,8.25,212.5,1.86,1.95,-12.5,1.86,1.95
,2021-11-20,Eua Nba,21:30,Atlanta Hawks,Charlotte Hornets,115.0,105.0,1.27,3.8,225.5,1.9,1.9,-7.5,1.9,1.9
,2021-11-20,Eua Nba,21:30,Boston Celtics,Oklahoma City Thunder,111.0,105.0,1.2,4.6,205.5,1.9,1.83,-10.5,1.9,1.9
,2021-11-20,Eua Nba,22:00,Minnesota Timberwolves,Memphis Grizzlies,138.0,95.0,1.66,2.2,218.5,1.9,1.9,-2.5,1.9,1.9
,2021-11-20,Eua Nba,21:00,Washington Wizards,Miami Heat,103.0,100.0,2.2,1.66,207.5,1.9,1.83,1.5,1.9,1.9
,2021-11-20,Eua Nba,00:00,Sacramento Kings,Toronto Raptors,89.0,108.0,1.64,2.35,218.5,1.9,1.9,-3.5,1.95,1.86
,2021-11-20,Eua Nba,21:00,Indiana Pacers,New Orleans Pelicans,111.0,94.0,1.27,3.8,207.5,1.9,1.83,-7.5,1.9,1.9
,2021-11-20,Eua Nba,19:00,New York Knicks,Houston Rockets,106.0,99.0,1.14,5.75,210.5,1.9,1.9,-11.5,1.9,1.9
,2021-11-20,Eua Nba,00:00,Phoenix Suns,Dallas Mavericks,112.0,104.0,1.26,4.0,210.5,1.9,1.9,-8.5,1.86,1.95
,2021-11-21,Eua Nba,22:00,Chicago Bulls,New York Knicks,109.0,103.0,1.45,2.75,208.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-21,Eua Nba,22:00,Phoenix Suns,Denver Nuggets,126.0,97.0,1.18,4.9,208.5,1.86,1.86,-10.5,1.9,1.9
,2021-11-21,Eua Nba,22:30,Golden State Warriors,Toronto Raptors,119.0,104.0,1.25,4.0,214.5,1.9,1.9,-10.5,1.95,1.86
,2021-11-21,Eua Nba,17:30,Los Angeles Clippers,Dallas Mavericks,97.0,91.0,1.41,2.95,209.5,1.86,1.86,-5.5,1.9,1.9
,2021-11-21,Eua Nba,00:00,Portland Trail Blazers,Philadelphia 76ers,118.0,111.0,1.27,3.8,216.5,1.9,1.9,-7.5,1.9,1.9
,2021-11-21,Eua Nba,00:00,Sacramento Kings,Utah Jazz,105.0,123.0,3.8,1.27,221.5,1.86,1.86,7.5,1.9,1.9
,2021-11-21,Eua Nba,20:00,Detroit Pistons,Los Angeles Lakers,116.0,121.0,3.6,1.29,209.5,1.9,1.9,6.5,1.95,1.86
,2021-11-22,Eua Nba,21:00,Washington Wizards,Charlotte Hornets,103.0,109.0,1.52,2.6,214.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-22,Eua Nba,21:30,Boston Celtics,Houston Rockets,108.0,90.0,1.14,5.75,209.5,1.9,1.9,-12.5,1.9,1.9
,2021-11-22,Eua Nba,21:30,Atlanta Hawks,Oklahoma City Thunder,113.0,101.0,1.09,7.5,211.5,1.9,1.9,-12.5,1.9,1.9
,2021-11-22,Eua Nba,22:00,New Orleans Pelicans,Minnesota Timberwolves,96.0,110.0,2.4,1.58,212.5,1.9,1.9,2.5,1.9,1.9
,2021-11-22,Eua Nba,22:00,Milwaukee Bucks,Orlando Magic,123.0,92.0,1.07,9.25,215.5,1.9,1.9,-13.5,1.9,1.9
,2021-11-22,Eua Nba,22:00,Chicago Bulls,Indiana Pacers,77.0,109.0,1.76,2.0,208.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-22,Eua Nba,22:30,San Antonio Spurs,Phoenix Suns,111.0,115.0,2.8,1.44,219.5,1.86,1.86,5.5,1.86,1.95
,2021-11-22,Eua Nba,23:00,Utah Jazz,Memphis Grizzlies,118.0,119.0,1.16,5.25,220.5,1.9,1.9,-10.5,1.9,1.9
,2021-11-22,Eua Nba,21:00,Cleveland Cavaliers,Brooklyn Nets,112.0,117.0,2.85,1.43,206.5,1.9,1.9,5.5,1.9,1.9
,2021-11-23,Eua Nba,21:30,New York Knicks,Los Angeles Lakers,106.0,100.0,1.5,2.65,213.5,1.9,1.9,-6.5,1.9,1.9
,2021-11-23,Eua Nba,21:00,Detroit Pistons,Miami Heat,92.0,100.0,4.9,1.18,205.5,1.9,1.9,9.5,1.9,1.9
,2021-11-23,Eua Nba,00:00,Sacramento Kings,Philadelphia 76ers,94.0,102.0,1.5,2.65,216.5,1.9,1.9,-4.5,1.9,1.9
,2021-11-24,Eua Nba,00:00,Portland Trail Blazers,Denver Nuggets,119.0,100.0,1.2,4.6,212.5,1.86,1.86,-9.5,1.9,1.9
,2021-11-24,Eua Nba,22:30,San Antonio Spurs,Atlanta Hawks,106.0,124.0,2.4,1.58,220.5,1.9,1.9,3.5,1.9,1.9
,2021-11-24,Eua Nba,22:00,Houston Rockets,Chicago Bulls,118.0,113.0,4.5,1.22,211.5,1.9,1.9,8.5,1.9,1.9
,2021-11-24,Eua Nba,22:00,Memphis Grizzlies,Toronto Raptors,113.0,126.0,1.58,2.4,217.5,1.86,1.86,-3.5,1.9,1.9
,2021-11-24,Eua Nba,22:00,Minnesota Timberwolves,Miami Heat,113.0,101.0,1.86,1.86,212.5,1.86,1.86,-1.5,1.9,1.9
,2021-11-24,Eua Nba,22:00,New Orleans Pelicans,Washington Wizards,127.0,102.0,2.4,1.58,206.5,1.9,1.9,3.5,1.9,1.9
,2021-11-24,Eua Nba,22:00,Milwaukee Bucks,Detroit Pistons,114.0,93.0,1.04,12.25,212.5,1.9,1.9,-14.5,1.9,1.9
,2021-11-24,Eua Nba,21:30,Boston Celtics,Brooklyn Nets,104.0,123.0,1.76,2.0,215.5,1.9,1.9,-1.5,1.9,1.9
,2021-11-24,Eua Nba,21:00,Cleveland Cavaliers,Phoenix Suns,115.0,120.0,3.5,1.3,209.5,1.9,1.9,6.5,1.9,1.9
,2021-11-24,Eua Nba,21:00,Indiana Pacers,Los Angeles Lakers,116.0,124.0,1.38,3.1,216.5,1.9,1.9,-6.5,1.9,1.9
,2021-11-24,Eua Nba,21:00,Orlando Magic,Charlotte Hornets,99.0,106.0,3.65,1.28,218.5,1.9,1.9,7.5,1.9,1.9
,2021-11-24,Eua Nba,00:30,Los Angeles Clippers,Dallas Mavericks,104.0,112.0,1.62,2.3,207.5,1.9,1.9,-5.5,1.95,1.86
,2021-11-24,Eua Nba,22:00,Oklahoma City Thunder,Utah Jazz,104.0,110.0,8.25,1.08,207.5,1.9,1.9,12.5,1.9,1.9
,2021-11-25,Eua Nba,00:00,Sacramento Kings,Portland Trail Blazers,125.0,121.0,2.45,1.57,224.5,1.9,1.9,1.5,1.9,1.9
,2021-11-25,Eua Nba,00:00,Golden State Warriors,Philadelphia 76ers,116.0,96.0,1.2,4.6,216.5,1.86,1.86,-11.5,1.9,1.9
,2021-11-26,Eua Nba,23:00,Denver Nuggets,Milwaukee Bucks,109.0,120.0,3.25,1.34,212.5,1.9,1.9,3.5,1.9,1.9
,2021-11-26,Eua Nba,23:00,Utah Jazz,New Orleans Pelicans,97.0,98.0,1.08,8.25,214.5,1.9,1.9,-13.5,1.9,1.9
,2021-11-26,Eua Nba,22:30,San Antonio Spurs,Boston Celtics,96.0,88.0,2.65,1.5,213.5,1.86,1.86,2.5,1.9,1.9
,2021-11-26,Eua Nba,22:00,Memphis Grizzlies,Atlanta Hawks,100.0,132.0,1.9,1.83,224.5,1.9,1.9,-2.5,1.95,1.86
,2021-11-26,Eua Nba,22:00,Indiana Pacers,Toronto Raptors,114.0,97.0,1.45,2.75,209.5,1.9,1.9,-4.5,1.86,1.95
